STATE,CONSTITUENCY,NAME,WINNER,PARTY,SYMBOL,GENDER,CRIMINAL CASES,AGE,CATEGORY,EDUCATION,ASSETS,LIABILITIES,GENERAL VOTES,POSTAL VOTES,TOTAL VOTES,OVER TOTAL ELECTORS  IN CONSTITUENCY,OVER TOTAL VOTES POLLED  IN CONSTITUENCY,TOTAL ELECTORS,anomaly,NET_WORTH,soundex,uniqueness_score
Andhra Pradesh,KURNOOL,KOTLA JAYA SURYA PRAKASH REDDY,0.0,TDP,Bicycle,MALE,0,67.0,GENERAL,Graduate,17476267417.0,145000014.0,453071.0,3324.0,456395.0,29.01413787,38.33087534,1573009.0,1.0,17331267403.0,K342,1.0
Andhra Pradesh,KURNOOL,AHMED ALI KHAN,0.0,INC,Hand,MALE,0,42.0,GENERAL,12th Pass,15883141415.0,0.0,36411.0,89.0,36500.0,2.32039359,3.065495787,1573009.0,1.0,15883141415.0,A534,1.0
Andhra Pradesh,KURNOOL,Dr. PARTHASARATHI VALMIKI,0.0,BJP,Lotus,MALE,0,48.0,GENERAL,Post Graduate,29751089029.0,623280526.0,24177.0,241.0,24418.0,1.552311525,2.050774689,1573009.0,1.0,29127808503.0,D616,0.125
Andhra Pradesh,KURNOOL,K. PRABHAKARA REDDY,0.0,CPI(M),"Hammer, Sickle and Star",MALE,1,58.0,GENERAL,Graduate Professional,165907716.0,8500085.0,18964.0,101.0,19065.0,1.212008323,1.601196635,1573009.0,1.0,157407631.0,K161,1.0
Haryana,KURUKSHETRA,NAYAB SINGH,1.0,BJP,Lotus,MALE,0,49.0,GENERAL,Graduate Professional,572000057.0,572000057.0,686588.0,2041.0,688629.0,41.55038058,55.93312026,1657335.0,1.0,0.0,N125,0.3333333333333333
Haryana,KURUKSHETRA,NIRMAL SINGH,0.0,INC,Hand,MALE,1,66.0,GENERAL,Graduate,12638568712.0,7044967.0,303722.0,316.0,304038.0,18.34499362,24.69514647,1657335.0,1.0,12631523745.0,N654,0.25
Haryana,KURUKSHETRA,SHASHI,0.0,BSP,Elephant,FEMALE,0,59.0,GENERAL,Graduate Professional,548610005.0,0.0,75533.0,92.0,75625.0,4.563048509,6.142556034,1657335.0,1.0,548610005.0,S200,1.0
Haryana,KURUKSHETRA,JAI BHAGWAN SHARMA (DD),0.0,JNJP,Chappals,MALE,0,57.0,GENERAL,Graduate,13429373913.0,437321543.0,68437.0,76.0,68513.0,4.133925851,5.564891789,1657335.0,1.0,12992052370.0,J125,1.0
Haryana,KURUKSHETRA,ARJUN SINGH CHAUTALA,0.0,INLD,Spectacles,MALE,0,26.0,GENERAL,12th Pass,630599966.0,174822617.0,60574.0,105.0,60679.0,3.661239279,4.928583902,1657335.0,1.0,455777349.0,A625,0.1
Uttar Pradesh,KUSHI NAGAR,VIJAY KUMAR DUBEY,1.0,BJP,Lotus,MALE,2,50.0,GENERAL,12th Pass,218607802.0,3168473.0,595508.0,1531.0,597039.0,33.8925523,56.68222715,1761564.0,1.0,215439329.0,V225,0.14285714285714285
Uttar Pradesh,KUSHI NAGAR,N.P. KUSHWAHA ALIAS NATHUNI PRASAD KUSHWAHA,0.0,SP,Bicycle,MALE,0,65.0,GENERAL,Post Graduate,400000040.0,400000040.0,257776.0,1703.0,259479.0,14.73003535,24.63465137,1761564.0,1.0,0.0,N122,1.0
Uttar Pradesh,KUSHI NAGAR,KUNWER RATANJIT PRATAP NARAYAN SINGH,0.0,INC,Hand,MALE,0,55.0,GENERAL,Graduate,29547400529.0,0.0,145495.0,656.0,146151.0,8.296661376,13.87541548,1761564.0,1.0,29547400529.0,K566,1.0
Jammu & Kashmir,LADAKH,Jamyang Tsering Namgyal,1.0,BJP,Lotus,MALE,1,33.0,ST,Graduate,9819049.0,0.0,41315.0,1599.0,42914.0,23.94326906,33.69768355,179232.0,-1.0,9819049.0,J552,1.0
Jammu & Kashmir,LADAKH,Sajjad Hussain,0.0,IND,Battery torch,MALE,0,37.0,ST,Post Graduate,1090001.0,0.0,31552.0,432.0,31984.0,17.84502767,25.1150373,179232.0,-1.0,1090001.0,S232,0.5
Jammu & Kashmir,LADAKH,Asgar Ali Karbalai,0.0,IND,Cup & Saucer,MALE,0,54.0,ST,10th Pass,272960827.0,0.0,29069.0,296.0,29365.0,16.38379307,23.0585002,179232.0,1.0,272960827.0,A264,0.3333333333333333
Jammu & Kashmir,LADAKH,Rigzin Spalbar,0.0,INC,Hand,MALE,0,61.0,ST,Graduate,876500087.0,876500087.0,20447.0,794.0,21241.0,11.85112034,16.67923047,179232.0,-1.0,0.0,R252,0.5
Assam,LAKHIMPUR,PRADAN BARUAH,1.0,BJP,Lotus,MALE,0,53.0,ST,12th Pass,583928558.0,583928558.0,774017.0,2389.0,776406.0,45.45667978,60.47011176,1708013.0,1.0,0.0,P635,0.125
Assam,LAKHIMPUR,ANIL BORGOHAIN,0.0,INC,Hand,MALE,0,51.0,GENERAL,10th Pass,511850005.0,0.0,425002.0,853.0,425855.0,24.93277276,33.16756883,1708013.0,1.0,511850005.0,A541,0.5
Assam,LAKHIMPUR,NOTA,0.0,NOTA,Lotus,MALE,0,44.2,GENERAL,Post Graduate,440429409.0,9647749.0,15187.0,33.0,15220.0,0.89109392,1.185404416,1708013.0,1.0,430781660.0,N300,0.004081632653061225
Assam,LAKHIMPUR,ARUP KALITA,0.0,CPI(M),Ears of Corn And Sickle,MALE,0,51.0,GENERAL,Graduate Professional,251906925.0,0.0,13357.0,21.0,13378.0,0.783249308,1.041940886,1708013.0,1.0,251906925.0,A612,1.0
Lakshadweep,LAKSHADWEEP,MOHAMMED FAIZAL PP,1.0,NCP,Clock,MALE,2,43.0,ST,Post Graduate,9386419.0,0.0,22796.0,55.0,22851.0,41.40499012,48.59226811,55189.0,-1.0,9386419.0,M531,0.2
Lakshadweep,LAKSHADWEEP,HAMDULLAH SAYEED,0.0,INC,Hand,MALE,0,36.0,ST,Graduate Professional,950478179.0,4457714.0,21980.0,48.0,22028.0,39.91375093,46.84217242,55189.0,-1.0,946020465.0,H534,1.0
Lakshadweep,LAKSHADWEEP,DR. MOHAMMED SADIQUE KP,0.0,JD(U),Arrow,MALE,0,64.0,ST,Post Graduate,497831114.0,288746028.0,1339.0,3.0,1342.0,2.431643987,2.853740484,55189.0,-1.0,209085086.0,D655,0.1
Uttar Pradesh,LALGANJ,Sangeeta Azad,1.0,BSP,Elephant,FEMALE,0,44.0,SC,Graduate Professional,884517708.0,0.0,517545.0,1275.0,518820.0,29.61335175,53.98391782,1751980.0,1.0,884517708.0,S523,0.25
Uttar Pradesh,LALGANJ,Neelam Sonker,0.0,BJP,Lotus,FEMALE,1,43.0,SC,Post Graduate,466883714.0,455000045.0,356328.0,895.0,357223.0,20.3896734,37.16953293,1751980.0,1.0,11883669.0,N452,0.25
Uttar Pradesh,LALGANJ,Dr. Deelip Kumar Saroj,0.0,SBSP,Walking Stick,MALE,0,45.0,SC,Doctorate,5705705.0,5705705.0,17924.0,3.0,17927.0,1.023242274,1.865328428,1751980.0,1.0,0.0,D634,0.5
Uttar Pradesh,LALGANJ,Pankaj Mohan Sonkar,0.0,INC,Hand,MALE,3,29.0,SC,Graduate,461557046.0,174321917.0,17603.0,27.0,17630.0,1.006290026,1.834425179,1751980.0,1.0,287235129.0,P522,0.125
Maharashtra,LATUR,Sudhakar Tukaram Shrangare,1.0,BJP,Lotus,MALE,0,57.0,SC,10th Pass,28647830228.0,10025060210.0,657590.0,3905.0,661495.0,35.06175208,56.14983248,1886657.0,1.0,18622770018.0,S326,0.25
Maharashtra,LATUR,Kamant Machhindra Gunwantrao,0.0,INC,Hand,MALE,0,59.0,SC,Post Graduate,12504531812.0,192681691.0,370835.0,1549.0,372384.0,19.73776897,31.60915686,1886657.0,1.0,12311850121.0,K553,1.0
Maharashtra,LATUR,Ram Garkar,0.0,VBA,Whistle,MALE,0,59.0,SC,Post Graduate,143238731.0,5400005.0,111780.0,475.0,112255.0,5.949942146,9.528567027,1886657.0,1.0,137838726.0,R526,0.1
Jharkhand,LOHARDAGA,SUDARSHAN BHAGAT,1.0,BJP,Lotus,MALE,0,52.0,ST,Graduate,129473031.0,5250005.0,369527.0,2068.0,371595.0,30.10606942,45.40688957,1234286.0,1.0,124223026.0,S362,0.2
Jharkhand,LOHARDAGA,SUKHDEO BHAGAT,0.0,INC,Hand,MALE,1,57.0,ST,Post Graduate,393502939.0,393502939.0,360068.0,1164.0,361232.0,29.26647471,44.14058729,1234286.0,1.0,0.0,S231,0.3333333333333333
Jharkhand,LOHARDAGA,DEOKUMAR DHAN,0.0,JKP,Basket containing Fruits,MALE,1,53.0,ST,Graduate,240000024.0,240000024.0,19397.0,149.0,19546.0,1.583587596,2.388414978,1234286.0,1.0,0.0,D256,0.5
Jharkhand,LOHARDAGA,NOTA,0.0,NOTA,Lotus,MALE,0,39.2,GENERAL,Post Graduate,440429409.0,9647749.0,10770.0,13.0,10783.0,0.873622483,1.317624,1234286.0,1.0,430781660.0,N300,0.004081632653061225
Jharkhand,LOHARDAGA,SANJAY ORAON,0.0,IND,Air Conditioner,MALE,0,41.0,ST,8th Pass,135200013.0,0.0,10658.0,5.0,10663.0,0.863900263,1.302960652,1234286.0,1.0,135200013.0,S526,0.125
Jharkhand,LOHARDAGA,DINESH ORAON,0.0,AITC,Flowers and Grass,MALE,0,26.0,ST,12th Pass,923200092.0,8000008.0,9500.0,143.0,9643.0,0.781261393,1.178322195,1234286.0,1.0,915200084.0,D526,0.5
Jharkhand,LOHARDAGA,RAGHUNATH MAHLI,0.0,IND,Tractor Chalata Kisan,MALE,0,47.0,ST,8th Pass,180432118.0,2500002.0,8948.0,2.0,8950.0,0.725115573,1.093641361,1234286.0,1.0,177932116.0,R253,0.1
Uttar Pradesh,LUCKNOW,Rajnath Singh,1.0,BJP,Lotus,MALE,0,67.0,GENERAL,Post Graduate,514927095.0,0.0,627881.0,5145.0,633026.0,31.0251048,56.64003293,2040367.0,1.0,514927095.0,R253,0.1
Uttar Pradesh,LUCKNOW,Poonam Shatrughan Sinha,0.0,SP,Bicycle,FEMALE,1,68.0,GENERAL,Graduate,1935459756193.0,28486376228.0,282858.0,2866.0,285724.0,14.00355916,25.56516915,2040367.0,1.0,1906973379965.0,P552,1.0
Uttar Pradesh,LUCKNOW,Acharya Pramod Krishnam,0.0,INC,Hand,MALE,0,56.0,GENERAL,Post Graduate,497653834.0,0.0,178904.0,1107.0,180011.0,8.822481446,16.1064932,2040367.0,1.0,497653834.0,A261,1.0
Punjab,LUDHIANA,RAVNEET SINGH BITTU,1.0,INC,Hand,MALE,3,43.0,GENERAL,12th Pass,542810965.0,333126633.0,383284.0,511.0,383795.0,22.79981584,36.65576276,1683325.0,1.0,209684332.0,R153,0.16666666666666666
Punjab,LUDHIANA,SIMARJEET SINGH BAINS,0.0,LIP,Letter Box,MALE,8,48.0,GENERAL,Graduate,12341292312.0,124430001.0,306786.0,637.0,307423.0,18.26284289,29.36157207,1683325.0,1.0,12216862311.0,S562,1.0
Punjab,LUDHIANA,MAHESHINDER SINGH GREWAL,0.0,SAD,Scales,MALE,0,69.0,GENERAL,Graduate Professional,416217654.0,0.0,298963.0,472.0,299435.0,17.78830588,28.59864855,1683325.0,1.0,416217654.0,M253,0.2
Punjab,LUDHIANA,PROF. TEJ PAL SINGH GILL,0.0,AAP,Broom,MALE,0,32.0,GENERAL,Doctorate,190281719.0,0.0,15794.0,151.0,15945.0,0.947232412,1.522886273,1683325.0,1.0,190281719.0,P613,0.25
Punjab,LUDHIANA,NOTA,0.0,NOTA,Lotus,MALE,0,44.2,GENERAL,Post Graduate,440429409.0,9647749.0,10458.0,80.0,10538.0,0.626022901,1.006470715,1683325.0,1.0,430781660.0,N300,0.004081632653061225
Uttar Pradesh,MACHHLISHAHR,Bholanath (B.P. Saroj),1.0,BJP,Lotus,MALE,0,58.0,SC,Graduate,25902739425.0,111941631.0,487093.0,1304.0,488397.0,26.42403368,47.16943047,1848306.0,1.0,25790797794.0,B453,0.5
Uttar Pradesh,MACHHLISHAHR,Tribhuvan Ram (T.Ram),0.0,BSP,Elephant,MALE,1,70.0,SC,Graduate,10209553710.0,117000001.0,486763.0,1453.0,488216.0,26.41424093,47.15194947,1848306.0,1.0,10092553709.0,T611,0.5
Uttar Pradesh,MACHHLISHAHR,Raj Nath,0.0,SBSP,Walking Stick,MALE,0,70.0,SC,Post Graduate,444133044.0,0.0,11212.0,11.0,11223.0,0.607204651,1.083918448,1848306.0,1.0,444133044.0,R253,0.1
Uttar Pradesh,MACHHLISHAHR,NOTA,0.0,NOTA,Lotus,MALE,0,43.4,GENERAL,Post Graduate,440429409.0,9647749.0,10812.0,18.0,10830.0,0.585941938,1.045962469,1848306.0,1.0,430781660.0,N300,0.004081632653061225
Andhra Pradesh,MACHILIPATNAM,BALASHOWRY VALLABHANENI,1.0,YSRCP,Ceiling Fan,MALE,2,50.0,GENERAL,Post Graduate,99057584099.0,74631084474.0,567592.0,5258.0,572850.0,38.88086106,45.99165671,1473347.0,1.0,24426499625.0,B426,0.5
Andhra Pradesh,MACHILIPATNAM,KONAKALLA NARAYANA RAO,0.0,TDP,Bicycle,MALE,0,68.0,GENERAL,12th Pass,586492145.0,168094081.0,509887.0,2725.0,512612.0,34.79234695,41.1554074,1473347.0,1.0,418398064.0,K524,0.5
Andhra Pradesh,MACHILIPATNAM,BANDREDDI RAMAKRISHNA,0.0,JnP,Glass Tumbler,MALE,0,44.0,GENERAL,Post Graduate,10080000010.0,376000003.0,112566.0,876.0,113442.0,7.699611836,9.107769086,1473347.0,1.0,9704000007.0,B536,1.0
Andhra Pradesh,MACHILIPATNAM,NOTA,0.0,NOTA,Lotus,MALE,0,44.4,GENERAL,Post Graduate,440429409.0,9647749.0,14067.0,34.0,14101.0,0.95707257,1.132108495,1473347.0,1.0,430781660.0,N300,0.004081632653061225
Maharashtra,MADHA,Ranjeetsinha Hindurao Naik- Nimbalkar,1.0,BJP,Lotus,MALE,2,42.0,GENERAL,12th Pass,1275160578127.0,89631528789.0,583191.0,3123.0,586314.0,30.70391616,48.14443478,1909574.0,1.0,1185529049338.0,R523,0.2
Maharashtra,MADHA,Sanjaymama Vitthalrao Shinde,0.0,NCP,Clock,MALE,1,50.0,GENERAL,Graduate,49330641549.0,11241744011.0,498441.0,2109.0,500550.0,26.21265266,41.10203207,1909574.0,1.0,38088897538.0,S525,0.14285714285714285
Maharashtra,MADHA,Adv. Vijayrao More,0.0,VBA,Key,MALE,1,78.0,GENERAL,Graduate Professional,191591261.0,160663016.0,51349.0,183.0,51532.0,2.698612361,4.231485199,1909574.0,1.0,30928245.0,A311,0.2
Maharashtra,MADHA,Daulat Umaji Shitole,0.0,IND,Tent,MALE,0,43.0,GENERAL,Literate,11298112111.0,11298112111.0,12859.0,10.0,12869.0,0.673919942,1.056721708,1909574.0,1.0,0.0,D435,1.0
Bihar,MADHEPURA,Dinesh Chandra Yadav,1.0,JD(U),Arrow,MALE,1,67.0,GENERAL,Graduate Professional,374209533.0,7000007.0,623460.0,874.0,624334.0,33.12322303,54.40098566,1884883.0,1.0,367209526.0,D522,1.0
Bihar,MADHEPURA,Sharad Yadav,0.0,RJD,Hurricane Lamp,MALE,3,71.0,GENERAL,Graduate Professional,815336908.0,0.0,322410.0,397.0,322807.0,17.12610279,28.12760314,1884883.0,1.0,815336908.0,S633,0.5
Bihar,MADHEPURA,Rajesh Ranjan @ Pappu Yadav,0.0,JAPL,HOCKEY & BALL,MALE,31,51.0,GENERAL,Graduate,11954356111.0,176951941.0,97466.0,165.0,97631.0,5.179684893,8.507021292,1884883.0,1.0,11777404170.0,R226,0.25
Bihar,MADHEPURA,NOTA,0.0,NOTA,Lotus,MALE,0,43.4,GENERAL,Post Graduate,440429409.0,9647749.0,38429.0,21.0,38450.0,2.039914414,3.350318738,1884883.0,1.0,430781660.0,N300,0.004081632653061225
Bihar,MADHEPURA,Suman Kumar Jha,0.0,IND,COCONUT FARM,MALE,0,57.0,GENERAL,Post Graduate,112763221.0,0.0,17573.0,11.0,17584.0,0.9328961,1.532171773,1884883.0,1.0,112763221.0,S552,0.5
Bihar,MADHUBANI,ASHOK KUMAR YADAV,1.0,BJP,Lotus,MALE,1,49.0,GENERAL,Doctorate,789284778.0,789284778.0,594811.0,1032.0,595843.0,33.23536729,61.76420588,1792798.0,1.0,0.0,A222,0.1111111111111111
Bihar,MADHUBANI,BADRI KUMAR PURBEY,0.0,VSIP,Boat with Man and Sail,MALE,Not Available,46.0,GENERAL,Not Available,440429409.0,9647749.0,140705.0,198.0,140903.0,7.85939074,14.605797,1792798.0,1.0,430781660.0,B362,1.0
Bihar,MADHUBANI,DR. SHAKEEL AHMAD,0.0,IND,Helicopter,MALE,1,63.0,GENERAL,Graduate Professional,268021962.0,0.0,131416.0,114.0,131530.0,7.336576681,13.63420565,1792798.0,1.0,268021962.0,D622,0.06666666666666667
Bihar,MADHUBANI,HEMA JHA,0.0,IND,Bat,FEMALE,0,57.0,GENERAL,10th Pass,108740831.0,0.0,14254.0,0.0,14254.0,0.795070053,1.4775486,1792798.0,1.0,108740831.0,H520,1.0
Bihar,MADHUBANI,ABUBAKAR RAHMANI,0.0,IND,Almirah,MALE,0,30.0,GENERAL,Post Graduate,7576067.0,0.0,12491.0,1.0,12492.0,0.696787926,1.294902281,1792798.0,1.0,7576067.0,A112,1.0
Bihar,MADHUBANI,ANAND KUMAR JHA,0.0,AKBMP,DIAMOND,MALE,0,39.0,GENERAL,Post Graduate,1892001.0,0.0,10109.0,18.0,10127.0,0.564871224,1.049749872,1792798.0,1.0,1892001.0,A553,0.09090909090909091
Tamil Nadu,MADURAI,VENKATESAN S,1.0,CPI(M),"Hammer, Sickle and Star",MALE,0,49.0,GENERAL,12th Pass,181145618.0,0.0,444152.0,2923.0,447075.0,29.04921684,43.95490413,1539026.0,1.0,181145618.0,V523,0.5
Tamil Nadu,MADURAI,RAJ SATYEN V.V.R,0.0,AIADMK,Two Leaves,MALE,0,36.0,GENERAL,Post Graduate,870000087.0,870000087.0,307033.0,647.0,307680.0,19.99186498,30.2500585,1539026.0,1.0,0.0,R223,0.25
Tamil Nadu,MADURAI,DAVID ANNADURAI K,0.0,IND,Gift Pack,MALE,3,42.0,GENERAL,Graduate Professional,287870542.0,3300003.0,85318.0,429.0,85747.0,5.571510813,8.430355454,1539026.0,1.0,284570539.0,D135,1.0
Tamil Nadu,MADURAI,ALAGAR M,0.0,MNM,Battery Torch,MALE,0,52.0,GENERAL,Graduate Professional,629722762.0,467637446.0,84842.0,206.0,85048.0,5.526092477,8.361632135,1539026.0,1.0,162085316.0,A426,0.5
Tamil Nadu,MADURAI,PANDIAMMAL J,0.0,NTK,Ganna Kisan,FEMALE,0,38.0,GENERAL,Post Graduate,1750001.0,0.0,42721.0,180.0,42901.0,2.787542251,4.217881434,1539026.0,1.0,1750001.0,P535,1.0
Tamil Nadu,MADURAI,NOTA,0.0,NOTA,Lotus,MALE,0,48.6,GENERAL,Post Graduate,440429409.0,9647749.0,16111.0,76.0,16187.0,1.051769106,1.591451173,1539026.0,1.0,430781660.0,N300,0.004081632653061225
Telangana,MAHABUBABAD,Kavitha Malothu,1.0,TRS,Car,FEMALE,1,39.0,ST,Graduate,197312691.0,125206812.0,461824.0,285.0,462109.0,32.44270334,46.97628461,1424385.0,1.0,72105879.0,K135,1.0
Telangana,MAHABUBABAD,Balaram Naik Porika,0.0,INC,Hand,MALE,1,55.0,ST,10th Pass,435701104.0,336000003.0,315262.0,184.0,315446.0,22.1461192,32.06706875,1424385.0,1.0,99701101.0,B465,0.3333333333333333
Telangana,MAHABUBABAD,Arun Kumar Mypathi,0.0,TJS,BOX,MALE,1,33.0,ST,Post Graduate,440429409.0,0.0,56969.0,104.0,57073.0,4.00685208,5.801829203,1424385.0,1.0,440429409.0,A652,0.14285714285714285
Telangana,MAHABUBABAD,Kalluri. Venkateswara Rao.,0.0,CPI(M),Ears of Corn And Sickle,MALE,0,45.0,ST,10th Pass,6762006.0,0.0,45694.0,25.0,45719.0,3.209736132,4.647623733,1424385.0,1.0,6762006.0,K461,1.0
Telangana,MAHABUBABAD,Jatothu Hussain,0.0,BJP,Lotus,MALE,0,37.0,ST,Graduate,900000090.0,900000090.0,25333.0,154.0,25487.0,1.789333642,2.590913758,1424385.0,1.0,0.0,J332,1.0
Telangana,MAHABUBABAD,Balu Nayak Bhukya,0.0,IND,Camera,MALE,0,38.0,ST,Post Graduate,275000027.0,102500010.0,14865.0,1.0,14866.0,1.0436785,1.511222346,1424385.0,1.0,172500017.0,B452,0.3333333333333333
Telangana,MAHABUBABAD,NOTA,0.0,NOTA,Lotus,MALE,0,44.4,GENERAL,Post Graduate,440429409.0,9647749.0,14073.0,9.0,14082.0,0.988637201,1.431523818,1424385.0,1.0,430781660.0,N300,0.004081632653061225
Telangana,MAHABUBABAD,Uke Kousalya,0.0,IND,Scissors,FEMALE,0,49.0,ST,5th Pass,5960005.0,0.0,11054.0,4.0,11058.0,0.77633505,1.124115209,1424385.0,1.0,5960005.0,U222,1.0
Uttar Pradesh,MAHARAJGANJ,PANKAJ CHOUDHARY,1.0,BJP,Lotus,MALE,5,54.0,GENERAL,12th Pass,37182710937.0,448304844.0,725557.0,792.0,726349.0,37.92137237,59.18634251,1915408.0,1.0,36734406093.0,P522,0.125
Bihar,MAHARAJGANJ,"Janardan Singh 'Sigriwal""",1.0,BJP,Lotus,MALE,5,55.0,GENERAL,Graduate,104519861.0,3760003.0,543523.0,2829.0,546352.0,30.22246217,56.1519195,1807768.0,1.0,100759858.0,J563,0.3333333333333333
Bihar,MAHARAJGANJ,Randhir Kumar Singh,0.0,RJD,Hurricane Lamp,MALE,3,36.0,GENERAL,12th Pass,626651162.0,626651162.0,314803.0,777.0,315580.0,17.45688606,32.43407685,1807768.0,1.0,0.0,R536,0.5
Uttar Pradesh,MAHARAJGANJ,AKHILESH,0.0,SP,Bicycle,MALE,4,55.0,GENERAL,Graduate,822633808.0,0.0,385592.0,333.0,385925.0,20.14844879,31.4469893,1915408.0,1.0,822633808.0,A242,0.3333333333333333
Uttar Pradesh,MAHARAJGANJ,SUPRIYA SHRINATE,0.0,INC,Hand,FEMALE,0,41.0,GENERAL,Post Graduate,850429978.0,739500073.0,72449.0,67.0,72516.0,3.785929682,5.908945718,1915408.0,1.0,110929905.0,S162,0.3333333333333333
Bihar,MAHARAJGANJ,Anirudh Prasad alias Sadhu Yadav,0.0,BSP,Elephant,MALE,5,51.0,GENERAL,Graduate,798253957.0,224042672.0,24913.0,126.0,25039.0,1.385078174,2.573410388,1807768.0,1.0,574211285.0,A563,0.5
Bihar,MAHARAJGANJ,NOTA,0.0,NOTA,Lotus,MALE,0,43.4,GENERAL,Post Graduate,440429409.0,9647749.0,22149.0,19.0,22168.0,1.226263547,2.278340248,1807768.0,1.0,430781660.0,N300,0.004081632653061225
Bihar,MAHARAJGANJ,M.K. Singh Rathour,0.0,IND,Cauliflower,MALE,0,47.0,GENERAL,Graduate Professional,356231273.0,154700015.0,20495.0,2.0,20497.0,1.13382912,2.106601411,1807768.0,1.0,201531258.0,M225,0.5
Bihar,MAHARAJGANJ,Dr. Shree Bhagwan Singh,0.0,IND,Whistle,MALE,1,67.0,GENERAL,Graduate Professional,134590001.0,9500009.0,13135.0,2.0,13137.0,0.726697231,1.350169426,1807768.0,1.0,125089992.0,D626,0.1111111111111111
Chhattisgarh,MAHASAMUND,CHUNNI LAL SAHU,1.0,BJP,Lotus,MALE,0,51.0,GENERAL,Graduate,175916831.0,138301413.0,614924.0,1656.0,616580.0,37.64337273,50.42497876,1637951.0,1.0,37615418.0,C544,1.0
Chhattisgarh,MAHASAMUND,DHANENDRA SAHU,0.0,INC,Hand,MALE,0,66.0,GENERAL,12th Pass,921237179.0,1067911.0,525229.0,840.0,526069.0,32.11750535,43.02283264,1637951.0,1.0,920169268.0,D553,0.3333333333333333
Chhattisgarh,MAHASAMUND,NOTA,0.0,NOTA,Lotus,MALE,0,48.8,GENERAL,Post Graduate,440429409.0,9647749.0,21218.0,23.0,21241.0,1.29680314,1.737125716,1637951.0,1.0,430781660.0,N300,0.004081632653061225
Chhattisgarh,MAHASAMUND,DEVENDAR SINGH THAKUR (RAJPUT),0.0,IND,Glass Tumbler,MALE,1,33.0,GENERAL,12th Pass,377540037.0,0.0,15488.0,3.0,15491.0,0.945754788,1.266880771,1637951.0,1.0,377540037.0,D153,0.25
Telangana,MAHBUBNAGAR,MANNE SRINIVAS REDDY,1.0,TRS,Car,MALE,0,60.0,GENERAL,12th Pass,633531236.0,456925145.0,411241.0,161.0,411402.0,27.31567981,41.77658268,1506102.0,1.0,176606091.0,M526,0.16666666666666666
Telangana,MAHBUBNAGAR,ARUNA D.K,0.0,BJP,Lotus,FEMALE,2,59.0,GENERAL,10th Pass,78839864478.0,516701915.0,333121.0,452.0,333573.0,22.14810152,33.87329185,1506102.0,1.0,78323162563.0,A653,1.0
Telangana,MAHBUBNAGAR,CHALLA VAMSHI CHAND REDDY,0.0,INC,Hand,MALE,4,38.0,GENERAL,12th Pass,172284617.0,172284617.0,193513.0,118.0,193631.0,12.85643336,19.6626207,1506102.0,1.0,0.0,C415,1.0
Telangana,MAHBUBNAGAR,NOTA,0.0,NOTA,Lotus,MALE,0,48.6,GENERAL,Post Graduate,440429409.0,9647749.0,10599.0,1.0,10600.0,0.703803594,1.076396752,1506102.0,1.0,430781660.0,N300,0.004081632653061225
Gujarat,MAHESANA,SHARDABEN ANILBHAI PATEL,1.0,BJP,Lotus,FEMALE,0,71.0,GENERAL,12th Pass,44030830044.0,747779374.0,656686.0,2839.0,659525.0,39.99862936,60.80381533,1648869.0,1.0,43283050670.0,S631,0.3333333333333333
Gujarat,MAHESANA,A. J. Patel,0.0,INC,Hand,MALE,0,73.0,GENERAL,Graduate Professional,69877371269.0,962206739.0,376193.0,1813.0,378006.0,22.92516871,34.84963727,1648869.0,1.0,68915164530.0,A213,0.5
Gujarat,MAHESANA,NOTA,0.0,NOTA,Lotus,MALE,0,49.0,GENERAL,Post Graduate,440429409.0,9647749.0,11979.0,88.0,12067.0,0.731834973,1.112497084,1648869.0,1.0,430781660.0,N300,0.004081632653061225
Uttar Pradesh,MAINPURI,MULAYAM SINGH YADAV,1.0,SP,Bicycle,MALE,1,79.0,GENERAL,Post Graduate,20560459320.0,220556572.0,523145.0,1781.0,524926.0,30.46164309,53.65909507,1723236.0,1.0,20339902748.0,M452,1.0
Uttar Pradesh,MAINPURI,PREM SINGH SHAKYA,0.0,BJP,Lotus,MALE,0,60.0,GENERAL,Others,261469722.0,0.0,428559.0,1978.0,430537.0,24.98421574,44.01044302,1723236.0,1.0,261469722.0,P652,0.25
Kerala,MALAPPURAM,P.K. Kunhalikutty,1.0,IUML,Ladder,MALE,2,67.0,GENERAL,Graduate,529325355.0,0.0,589153.0,720.0,589873.0,43.03933329,57.00363066,1370544.0,1.0,529325355.0,P225,1.0
Kerala,MALAPPURAM,V.P. Sanu,0.0,CPI(M),"Hammer, Sickle and Star",MALE,9,30.0,GENERAL,Post Graduate,543896954.0,0.0,329103.0,617.0,329720.0,24.05760049,31.86319276,1370544.0,1.0,543896954.0,V125,0.5
Kerala,MALAPPURAM,Unnikrishnan,0.0,BJP,Lotus,MALE,0,54.0,GENERAL,Graduate Professional,121000001.0,0.0,82087.0,245.0,82332.0,6.007249676,7.956327751,1370544.0,1.0,121000001.0,U526,0.5
Kerala,MALAPPURAM,Abdul Majeed Faizy,0.0,SDPI,Auto- Rickshaw,MALE,2,48.0,GENERAL,10th Pass,120390812.0,0.0,19095.0,11.0,19106.0,1.394044992,1.846348904,1370544.0,1.0,120390812.0,A134,0.25
